  1.2925803905342445E-03   2.4515873072414821E-03   9.9419822867786034E-01   4.2870258423407606E-05   3.9534976206411410E-01   3.5445457333826952E-01   2.6221891952957693E-01   1.3578604634246374E-03   5.1862895063344745E-03   4.1566565775200959E-02   1.7317643266179798E-03   3.9637395155705558E-03   5.5123432539646666E-04   6.4532367848927491E-02   5.7281774829733955E-04
  4.3185039131320714E-06   9.9751489632599166E-01   2.6883371117804350E-03   5.6037673375235780E-07   6.0376026590052168E-01   4.7746008951516500E-04   7.3030543848533203E-01   9.9683115021468205E-01   2.3175377707759441E-03   9.3469517955387571E-01   1.1422233753683908E-05   3.5810331705320126E-04   5.4881838329472853E-06   1.0506340559009690E-02   6.7262590468398494E-06
  9.9782128672314208E-01   5.7021243551544941E-06   1.2876048881276809E-03   7.6853481043808629E-04   1.0688465803160951E-04   6.4098794047309826E-01   1.9387681449587173E-03   3.6668636261448734E-04   9.8489849747459857E-01   1.0703721113825386E-02   4.5159962970215762E-04   6.6042447928270309E-01   4.4359983737526335E-05   9.1157787138732660E-01   4.5842742490636512E-05
  8.3921299734980093E-04   3.7170759238004885E-06   5.8945126921034039E-05   9.9432996562725806E-01   2.9362573186346031E-06   1.3238566766160154E-03   4.1474759906764707E-05   2.9060142485280249E-04   2.1156536270930510E-03   1.5020865354110409E-03   5.7337090099949961E-01   3.3366514776648631E-01   5.7207726260589531E-01   4.6941177391648659E-03   5.7450611291366205E-01
  9.6965314391739277E-06   3.0661441593710086E-08   1.4131083516798392E-06   1.6369019278630419E-03   7.3464457579247672E-06   5.5062117660843225E-04   4.9264152695111414E-06   1.7759698621846678E-04   7.0366335327603146E-04   3.6456948631863984E-04   4.2413907917249888E-01   2.9523598828258202E-05   7.4068564874504915E-05   9.1259238802152258E-08   6.3962969430351039E-05
  7.7004914103868639E-06   5.0438610170086923E-07   2.8957066533687253E-06   1.6083259705629951E-03   4.4461082967521594E-06   6.1705949935658542E-05   4.3509283423336738E-04   1.7703345803518537E-05   1.4293862791667031E-03   7.0104694864122369E-05   6.7327089914693612E-05   1.6885669536405849E-04   5.2182990083453370E-05   3.1278245886424256E-03   4.2465786459576266E-01
  7.7541167479610426E-06   4.3013864885314665E-07   3.0494517906773909E-06   1.6114876967721953E-03   4.8962020769444732E-06   8.5271352740418001E-05   4.1049279817088414E-04   1.3619728159732836E-05   1.2382246361170661E-03   5.2715213742830529E-05   6.6050291843488320E-05   1.9316615204056800E-04   4.2699793060523294E-01   3.1819391006970526E-03   4.4610676050118767E-05
  1.5246312363653386E-08   3.5049632200725455E-08   1.4056229498123866E-06   8.9297661122997831E-09   1.3173029396608434E-05   2.8164468030860938E-05   8.5631577492402254E-05   5.7442530176705819E-06   2.7427416140393148E-05   3.4533803762244542E-05   8.6512994025496429E-07   7.6942735329372550E-06   1.1452308721115854E-06   7.8307621817893665E-05   2.8916869522497586E-06
  1.7085916188314121E-10   4.4127425460070978E-10   2.0252107090236193E-08   1.0025597326076460E-10   1.3295277774096597E-07   2.6977445989371975E-07   1.1627947736626861E-06   9.4783308020266681E-08   1.9022515213612105E-07   3.0931275567438624E-07   1.8460546716942196E-08   5.2297608823024814E-08   1.3334881025494708E-07   5.3762415371686844E-07   7.4276876398483114E-08
  1.2016287197461186E-07   8.3865616143499651E-08   5.4132789857646658E-07   1.4070666936135451E-07   8.5328868888054995E-06   8.6039316685273864E-06   5.8506777231513609E-04   9.9024294700075282E-06   3.1661130286263603E-05   7.5281456678378788E-06   1.5120695620148500E-06   7.1529348950902156E-06   7.6485582429681331E-06   4.6714223096255478E-04   8.1178606117180021E-06
  7.7509570865181263E-09   1.8485093812328081E-09   1.8389370810274482E-08   1.0985555791372231E-07   3.5052419166366403E-07   1.2542353392803116E-07   7.4237513725488094E-05   3.4719560774067141E-06   7.7473094055723220E-06   1.7832280569448685E-06   2.6988348050550646E-06   1.5797398386451727E-06   4.6597236006890437E-05   4.5677726951550541E-05   3.4378739381712115E-06
  3.3339470342386560E-10   1.2303948014302762E-10   2.9807195541273997E-10   3.9395303475460149E-09   4.0325557440906046E-09   9.2091874833754483E-09   1.7612796634693465E-06   7.3600594206122948E-08   1.2340736041333216E-06   9.5645256998598637E-08   7.4778969861430539E-08   2.2947989127808183E-07   6.5498890823725708E-07   3.5295065810244622E-06   5.5501397304555506E-08
  5.7791822983834624E-10   2.9700420296590270E-11   3.0861263086938638E-10   3.2851478877686086E-09   7.0465733997886039E-09   6.3254218778688249E-09   4.8275417773039292E-06   1.5391798381813661E-07   3.6621694040217878E-07   5.8451046395880649E-09   2.5297810342688929E-07   2.3709349289970964E-07   3.2632987467998684E-08   5.0497656395398095E-07   5.0426215884601747E-08
  4.0075619005535562E-09   3.9085681628222250E-10   1.9517154236750446E-09   5.0472882308386204E-07   4.9216586928798296E-11   1.7577879766142654E-07   4.5332744072462003E-05   2.2915734128040527E-06   5.4147862358741968E-06   5.9216627982434961E-06   1.0076584443415309E-05   3.0718117973994200E-06   5.4946232343077902E-05   1.0211795274835182E-06   1.7623512357891191E-05
  1.1179933906882362E-06   2.3267973778450533E-07   1.6018977954640779E-06   2.0435420479532723E-08   5.0186275479728639E-05   1.0357846558596042E-06   1.2239440284179702E-05   9.6760321459372032E-06   3.0974584481331164E-04   2.0709367935624748E-05   3.8054231639437716E-06   4.3885247297128783E-05   2.3271476252989138E-05   1.4045907603528460E-04   6.4161038315155823E-07
  1.6509441908232380E-10   8.3638628252993647E-10   3.6730332284889783E-08   1.2995184732162412E-11   4.1607838880492025E-06   5.9582454900465043E-06   4.5775970036069788E-05   5.9731981187173619E-07   1.2019254446317213E-06   1.0262374496232518E-05   1.5762677677450495E-07   1.2216043974626215E-06   2.4341688416149230E-07   1.6936117701588779E-05   7.6715580334826508E-08
  1.8052719269175049E-07   3.2724596570850886E-07   1.5148383605850530E-05   9.9632201102571557E-09   3.7805689466360518E-05   1.5488211455473366E-04   2.1401613907032864E-03   2.0149036997002061E-06   4.5211563841465089E-06   9.2765851678230521E-06   2.4187486297401695E-06   9.3761944671031090E-06   1.1316891913031836E-05   6.9644774618943662E-04   7.9835165395572018E-06
  1.3130359683951285E-05   2.0315081177307580E-05   1.6976876185623843E-03   4.3752666951241937E-07   1.1481145234494921E-04   8.4619067209436153E-04   2.8632479305874131E-04   7.2091724160177955E-04   7.6175675529763069E-04   9.9212941669582430E-03   1.2079753157677440E-04   1.0211957038094783E-03   3.2300231599350414E-05   1.2171923760995120E-04   2.7288989716796925E-05
  6.9511055363741394E-09   1.7079462227877762E-08   6.1804792462900269E-07   4.3289649538125729E-10   4.7390907776948304E-06   3.7642198059136233E-06   2.3237749417359145E-04   7.2174655144895130E-06   1.0323892186400784E-05   1.6507046811740261E-05   5.5159544278950398E-07   8.2690468622912573E-06   1.7747261905589548E-07   1.0127038729313225E-05   3.8985137978869412E-07
  2.3993087741956083E-09   5.1302915407303425E-09   2.2923361046151518E-07   1.5137353544426335E-10   1.2127833083986458E-06   2.9226302474295415E-07   3.6661864812403237E-06   3.8837850935986330E-07   9.9590873191038593E-06   5.0051498071377891E-06   9.8279639063124060E-09   8.3392900089252637E-07   2.2130561604800122E-07   5.1708013272247847E-06   2.7419546225524799E-08
  9.5704018491540694E-09   3.5577770523174931E-08   5.8385256153808467E-07   1.7581338486470539E-09   2.2400857989846071E-06   4.7495586832840808E-06   4.6626145364171408E-05   9.7679803747358790E-06   2.3859545801896380E-04   1.1221343738363200E-04   1.3054289202543618E-06   7.7042583660253729E-06   6.6857743525428428E-06   4.4896958210993819E-05   1.8026077569092902E-06
  1.9283244074210418E-06   7.9300121101224505E-07   1.5936379109839158E-05   7.8905536784401852E-08   4.6246270000729271E-04   3.3368207985514421E-05   6.5709661955722586E-04   1.4532319988998179E-06   5.0672800782501257E-04   7.8242399406583624E-04   7.1902503394652447E-06   4.5257481981164409E-05   1.0752274014740011E-05   1.4714354189546868E-04   7.5906749695429169E-06
