  1.2912530145989601E-03   2.4466653156357187E-03   9.9417994874108118E-01   4.1760290833819301E-05   3.9469317240088020E-01   3.5423595156445759E-01   2.6287047018156295E-01   1.3370343666408290E-03   5.2197171469871451E-03   4.0847204607437515E-02   1.7404906112763580E-03   5.5854622514915902E-04   3.8675716742519748E-03   6.3285366401185594E-02   5.4082031571592445E-04
  4.2978423077579505E-06   9.9751986402872894E-01   2.6793667830564169E-03   5.5442869972075724E-07   6.0440837545933190E-01   4.6873964336357728E-04   7.2944964480988517E-01   9.9676740012441434E-01   2.3064297785341512E-03   9.3608421993581770E-01   1.0856235565834963E-05   6.5276626379642751E-06   3.4625426910399586E-04   1.0316300034175767E-02   5.8924171369324977E-06
  9.9782476396470687E-01   5.6476209859169184E-06   1.2838948481803981E-03   7.6396309093429882E-04   1.0852991952382602E-04   6.4096549228720734E-01   1.8975052717908301E-03   3.5593612997852588E-04   9.8292592004980461E-01   1.0562390729979484E-02   4.4951170695399425E-04   4.8102238009260942E-05   6.5750216792127025E-01   9.1055358290271204E-01   4.3308555919513127E-05
  8.3536600926516550E-04   3.5558653169474704E-06   5.7183367395681292E-05   9.9433424185494079E-01   1.5053802543764273E-06   1.3254327904917863E-03   3.3770121791398618E-05   2.9141986462804533E-04   2.1568581680972291E-03   1.4779684400197306E-03   5.7221235561425410E-01   5.7322135268337560E-01   3.3667604317412242E-01   4.7666410905709816E-03   5.7246302183124653E-01
  9.7242003024404601E-06   2.9167134576034019E-08   1.3775276717051829E-06   1.6391381602063504E-03   5.4058619370325799E-06   5.4004175489547773E-04   5.0264597087529448E-07   1.7408742842226215E-04   7.2217927801248433E-04   3.4416492954128010E-04   4.2529539030917157E-01   6.5072698485892907E-05   2.6767869703935401E-05   7.8552640949782032E-06   6.6115305489179471E-05
  7.7399884318353444E-06   3.8399449212282018E-07   2.6286833412349728E-06   1.6088229411670104E-03   4.9007373361556417E-06   5.1903224858458013E-05   3.8067339706264605E-04   1.2213676231032310E-05   1.1645010420395620E-03   5.0917628805925142E-05   6.7894169780745680E-05   4.2591727783807731E-01   1.6073700699272510E-04   3.4331365006660965E-03   4.9113243939005276E-05
  7.6839794064218466E-06   4.8991506586439720E-07   3.0648779957185584E-06   1.6105259135457298E-03   4.5680422017595025E-06   9.4547982199035430E-05   4.4649681261898063E-04   1.7982355819310307E-05   1.4908066160450998E-03   7.7492026976761980E-05   6.5475798970476102E-05   4.6749209518818320E-05   1.9448004455533641E-04   2.9829303841509198E-03   4.2668029867922419E-01
  2.9166503499053712E-06   2.9866441748228789E-07   2.7816355299185727E-06   3.2402110593103795E-08   8.8064308639783885E-05   2.9186783858219356E-05   8.8558210704129520E-05   9.2713304552190204E-06   2.3568149989450942E-03   2.5333483875035776E-05   6.6238996945092050E-06   6.7628523631514800E-05   7.6197053215149466E-05   1.7812661742681191E-03   4.0492310960372037E-06
  2.1202544752016518E-08   1.3710451256450684E-09   1.7496954738762807E-08   1.4564273898782052E-09   4.7958257574664465E-07   1.9037285853397474E-06   1.6012229934924422E-06   4.0603440851409065E-07   4.5053834780502384E-05   1.6182224405606273E-06   6.9034856979260249E-07   1.1035737928471898E-06   6.3920515819813721E-06   3.4342556799591030E-05   1.6691028933654087E-07
  9.5620490113896136E-08   1.0755216404752075E-08   3.5800385366211350E-08   2.2749976233621836E-08   1.7152255199587268E-06   1.0066197897612426E-06   3.0542629535803837E-05   4.6743964648721642E-07   4.0837391486656388E-05   8.8917570783126973E-07   2.3457534183853254E-07   7.9216864717374943E-06   6.4498501398362074E-06   4.5368566109725583E-04   5.5937113079684627E-06
  3.2638623886890631E-09   8.7249301136598530E-10   5.8386644937905387E-09   9.4248786969226387E-08   6.3934886539860659E-07   2.8368705048365906E-07   6.5996769889177996E-06   1.1774352595601316E-07   4.3845478016096552E-05   6.1326556842244344E-07   6.8981560287376628E-06   8.1534338271967324E-06   1.1060039432030305E-06   2.3197795059092804E-04   2.9511521853670200E-05
  3.0851610474591915E-09   3.3656805454061111E-10   3.0232326873075295E-09   1.8689859954016100E-07   1.6298172702874298E-06   1.2171724900290591E-06   5.3837828804308676E-06   7.2741478327398251E-07   7.9402366220024300E-05   1.3522387275053760E-06   6.0071908968080433E-09   3.0887731500352579E-06   4.6763813636551259E-06   1.7712703742916923E-04   2.0589190151552638E-05
  4.3588937944303454E-10   2.3903346449057376E-13   8.7452964284222281E-11   4.2894544964012950E-09   2.4028392155052572E-10   3.1981805719870065E-07   6.9088210769477769E-10   1.5236878311142313E-10   1.9807598059718118E-06   9.0514155542474329E-08   1.1458382581104357E-07   3.0836604116979653E-07   4.2990885685153000E-07   5.8489433734014340E-06   7.1959607019358938E-07
  6.6867261206034816E-10   2.4814391107123558E-10   1.0294579018988389E-10   2.4600700294618203E-08   1.5121868828011991E-08   2.9505706818202677E-08   9.2184847374479491E-06   1.9262944025508443E-07   1.3565495158481464E-06   7.3699266307968183E-07   3.6043046979850957E-07   1.2647046070562468E-06   2.3909918004326174E-07   3.2629524924304977E-06   4.2792293131019747E-06
