  1.4411292193948579E-07   1.0179567176815253E-07   5.4642433795680729E-06   4.5370994030748839E-08   3.7466993279714728E-05   2.9867656770700762E-05   2.5719354267012131E-04   8.9119426107951026E-06   1.5774832839230866E-04   4.7463438345920511E-05   1.6552011484206080E-06   1.0712000814759523E-05   1.9959588991606192E-06   5.2717212547729979E-04   1.0540453304164449E-05
  3.2300114042997710E-08   4.1020783818763308E-09   4.7554094853812037E-08   2.6689370696286183E-08   2.5316955434963006E-06   3.7312786646814730E-06   9.6244659872135932E-06   7.5379347465762635E-07   5.3891043239460043E-05   1.1092409754958662E-06   1.8973845706494443E-06   5.6370125783656549E-06   1.5148329324205700E-06   1.8542849697819028E-04   4.7624921198147708E-06
  3.0465500437889489E-09   3.1205998888838021E-08   3.7412986164754507E-08   7.1610004058949451E-10   3.6546917904851813E-06   2.1354607299194173E-06   1.1139784568700635E-04   6.7671732729813883E-06   1.2040530138053386E-06   1.4133903464967103E-05   4.4370933413483033E-08   1.8825376201988842E-08   3.2946592510255154E-07   1.5249331320294712E-05   1.2218920653922108E-07
  6.7609362927964411E-10   2.2843236242158788E-09   1.0360519710343023E-09   1.4474394964084305E-08   1.1676954980092482E-06   4.8795672029635496E-07   7.7910430826075164E-05   8.7431189968641651E-06   8.7724923861728411E-08   2.3312151813692904E-06   3.2013853749208087E-07   2.3546151812298719E-07   9.3807092001090379E-06   3.8428644948464877E-06   4.7634517647971687E-07
  3.5288400207686320E-12   5.9551095220924118E-11   1.3975267537530494E-11   5.0484461634648648E-12   1.2475769358170081E-07   1.8657284515447958E-08   6.1497607278523476E-06   9.6121685786681292E-07   4.3713438336679089E-09   2.4631732322449362E-07   9.1741309244587070E-09   2.0457457431356692E-09   4.9943803941335005E-08   4.6066120840303552E-07   9.5389084300201488E-09
  3.2183665707677506E-13   1.8025354086427625E-10   3.4650799236143507E-10   1.5909224553881280E-11   2.1073111568280795E-07   4.0938097833967347E-09   1.9475992788051941E-06   3.6818713691836329E-07   3.1777442343880358E-08   1.6668464674413515E-08   1.3405065898757660E-09   1.7879639506260296E-08   1.8873705454277236E-08   5.2271177802677603E-08   2.2071896451061352E-09
  3.0404266525792966E-09   3.8939060000268924E-10   2.7118649543151561E-09   2.0149968027980611E-07   8.6808001193665752E-07   7.5646591425865138E-08   8.5426913137032681E-05   9.8497376677772614E-06   1.2025431369505909E-06   6.1338627858911420E-06   3.6950949148411325E-06   1.2607980751387175E-06   5.7256986770815958E-06   3.5041051212159954E-06   4.9049170248395648E-06
  1.2737171705078012E-03   2.4768936968687506E-03   9.9417943560496325E-01   4.1013246064686322E-05   3.9552948522272824E-01   3.5218030133853351E-01   2.6512483237990481E-01   1.3386531042802866E-03   5.0627470005210635E-03   4.3191200539321427E-02   1.7158254826482964E-03   3.6917857016213781E-03   5.4753687263554428E-04   6.0939139055574035E-02   5.1155304396590978E-04
  4.3080717231241703E-06   9.9748908959479499E-01   2.7212324144745338E-03   5.4915119346803912E-07   6.0346556674437857E-01   5.0569907996348676E-04   7.2728475130943648E-01   9.9685135784275070E-01   2.2979210876749576E-03   9.3213001487311620E-01   1.0923199163805821E-05   3.4932032806323806E-04   5.6702065294197317E-06   1.0239496455096744E-02   6.7688451727228658E-06
  9.9784786337453013E-01   5.7192225791933633E-06   1.2618294337322072E-03   7.5892092274960129E-04   1.0480147030580575E-04   6.4331874948134393E-01   1.7663296301446095E-03   3.5053238420178429E-04   9.8558824310865156E-01   1.0748805074462773E-02   4.3560633436500455E-04   6.6003811430769954E-01   4.3615342741624736E-05   9.1557609219833014E-01   4.4042007988174463E-05
  8.3187388395739210E-04   3.4042188205772077E-06   5.6389660111162690E-05   9.9433858222127880E-01   3.5905272016563570E-06   1.3450141574208262E-03   4.0556515913420250E-05   2.7806739921325323E-04   2.0913615785363945E-03   1.4941924587239604E-03   5.7293112317628037E-01   3.3442454766317331E-01   5.7138573674851445E-01   4.6242910420025898E-03   5.7578840900978390E-01
  7.7160861960640044E-06   3.4109006882539457E-07   2.7454621175930551E-06   1.6096955367233953E-03   3.5696229823068667E-06   7.0410475185892722E-05   3.7268566150235749E-04   9.5725589355681688E-06   1.1867119189994109E-03   3.7767490062422567E-05   5.9653697961990524E-05   1.9749039905130389E-04   4.2782496174826684E-01   3.2765132869530117E-03   4.1808373074269696E-05
  9.7048009551822620E-06   2.7886182644282619E-08   1.3563408052943939E-06   1.6395209169916241E-03   5.9586318109289927E-06   5.3490691183310244E-04   7.0773579196463765E-06   1.6912008156700376E-04   6.8181905634238211E-04   3.3065306908581013E-04   4.2461463245166603E-01   2.9652006225799854E-05   6.8172191966744513E-05   2.3130849401313654E-06   6.3861943978774587E-05
  7.6797993928469076E-06   4.9566454712853218E-07   2.8972453942930087E-06   1.6108265298682889E-03   6.4997097701077624E-06   8.1896001469626832E-05   4.0971547274351063E-04   2.0224900136752626E-05   1.4850070448815011E-03   9.3465295999504178E-05   7.5684799711235115E-05   1.6844434579677372E-04   5.5838906150528598E-05   3.0500409157092111E-03   4.2345391228202817E-01
  5.7291997506727110E-10   5.7453204711478556E-10   3.0253861237370441E-08   5.8390410022186994E-12   2.1924148744403427E-06   7.4844883875519339E-06   4.6091501979687950E-05   4.6192888616435936E-08   5.3237640577873143E-07   6.9070669033434119E-06   2.7128083483182049E-07   1.4885881788035407E-06   1.7003098890437213E-07   1.2732117765102482E-05   4.8625761461921902E-08
  1.6232539641050406E-07   3.6291404942640611E-07   1.9399645384169871E-06   3.3145460016654991E-09   9.7126914560363772E-07   1.1043115541934258E-04   8.9898527220577985E-05   6.7745509299956588E-05   6.4221190286274440E-07   2.1868276153766072E-04   1.9742072064957237E-06   7.4243915922757503E-06   9.4914090875224107E-09   7.2339729145797808E-06   5.9170215772741643E-09
  2.4309843536100924E-07   4.1004658074806528E-07   1.5953592626888756E-05   1.1510281274907444E-08   1.2536731451208614E-04   3.2161658159151141E-05   2.2907281268083808E-03   2.5257235054821530E-06   1.4344837404485795E-05   2.4442262248902140E-05   5.7546308770244407E-07   4.7691081521487285E-06   8.9667040773083559E-06   7.5191479036988088E-04   9.0400903502358800E-06
  1.4409415113124173E-05   2.0721040499733135E-05   1.7074637773945812E-03   4.8203058512361576E-07   1.2210396863585746E-04   7.9681324677392221E-04   1.4354787016873318E-04   6.8397393037245783E-04   8.8612240915159003E-04   1.0540603529273853E-02   1.1286949587306290E-04   9.7901997641288677E-04   3.2876228284262819E-05   3.0580217371871306E-04   3.8708062353783848E-05
  1.2160324908264187E-08   1.6252453743498271E-08   5.1255826986960479E-07   8.1541587437942097E-10   3.2837893696690782E-06   1.3191334362931669E-05   6.4433980845901134E-05   1.8322933515006347E-06   1.2612712699097787E-05   5.8539342694746349E-05   7.2624023985285523E-07   2.4594369892735018E-06   7.9712336952282762E-07   1.6800528330335437E-04   3.7628396544741837E-06
  2.9382525300076934E-09   2.8276512560333005E-09   1.9940802244823809E-07   7.5951882024014857E-11   1.5737700524682393E-07   2.7013730546941197E-06   1.1268608895826078E-05   1.4588926100843524E-06   8.1321307500483010E-07   1.0432808293481139E-05   1.6333096327937796E-07   7.3466037935894767E-07   1.7595350617763650E-08   5.4464347734228726E-06   5.4867261344604361E-08
